time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,sunshine_duration,daylight_duration,et0_fao_evapotranspiration,precipitation_sum
2024-11-13,4.9,2.1,3.2,1.9,-1.2,7.7,20.5,139,2.57,349.87,32717.67,0.52,0.0
2024-11-14,3.5,0.9,1.9,0.6,-2.9,13.0,32.8,258,1.49,0.0,32537.49,0.29,2.4
2024-11-15,2.9,0.8,1.9,-0.5,-3.0,13.4,31.7,279,0.96,0.0,32359.5,0.29,1.0
2024-11-16,5.3,-0.2,3.0,2.3,-4.1,16.3,38.2,259,2.19,186.66,32183.92,0.36,0.0
2024-11-17,8.8,3.5,5.8,5.3,-0.3,14.2,30.2,222,6.15,30256.1,32011.0,0.93,0.0
2024-11-18,6.9,0.7,3.3,3.0,-3.3,14.9,38.9,236,4.74,25420.35,31840.98,0.63,0.0
2024-11-19,5.1,2.3,3.1,1.7,-1.8,16.0,36.0,235,3.53,14541.92,31674.11,0.53,0.4
2024-11-20,11.1,3.2,7.9,6.6,-1.3,27.7,62.6,180,2.53,9152.92,31510.66,1.24,0.0
2024-11-21,9.0,-1.0,1.9,6.0,-5.7,18.0,44.6,290,1.67,0.0,31350.89,0.25,16.9
2024-11-22,1.5,-3.5,-1.0,-1.3,-8.2,20.7,43.9,171,3.13,5587.75,31195.06,0.27,14.8
2024-11-23,1.3,-1.8,-0.0,-0.9,-7.0,21.6,47.2,302,2.71,1911.66,31043.45,0.29,10.1
2024-11-24,0.7,-5.1,-1.4,-2.2,-8.8,16.3,37.4,283,3.41,4412.72,30896.35,0.36,0.0
2024-11-25,0.1,-5.5,-3.1,-3.2,-9.3,9.6,19.8,158,5.59,28637.59,30754.03,0.37,0.0
2024-11-26,0.2,-5.1,-3.1,-3.3,-9.4,10.3,23.0,149,5.3,28633.07,30616.76,0.37,0.0
2024-11-27,-1.4,-6.6,-4.2,-4.7,-10.8,9.7,23.0,181,1.79,2024.21,30484.87,0.18,0.0
2024-11-28,2.4,-1.1,0.9,-0.4,-4.6,13.3,29.2,203,2.4,3600.0,30358.48,0.24,0.2
2024-11-29,0.8,-0.2,0.3,-2.8,-4.4,14.2,31.7,143,1.2,0.0,30236.18,0.16,1.9
2024-11-30,1.4,-0.1,0.4,-1.0,-3.3,7.3,15.5,98,1.64,0.0,30117.71,0.2,0.1
2024-12-01,2.0,0.2,0.8,-0.6,-2.6,7.6,15.1,176,1.52,0.0,30003.25,0.19,0.0
2024-12-02,2.2,0.7,1.1,-0.8,-2.6,8.8,20.9,186,1.18,0.0,29892.94,0.16,0.0
2024-12-03,0.6,-1.6,-0.8,-2.7,-5.7,10.3,26.3,183,2.49,4134.53,29786.97,0.32,0.0
2024-12-04,-1.5,-2.8,-2.1,-4.9,-6.6,8.7,21.2,147,1.57,0.0,29685.5,0.26,0.0
2024-12-05,-0.6,-2.8,-1.9,-4.4,-6.5,7.0,18.0,77,1.33,351.19,29588.7,0.22,0.0
2024-12-06,-0.1,-1.6,-1.0,-3.4,-5.0,11.5,25.2,137,0.85,0.0,29496.74,0.17,1.0
2024-12-07,2.7,-0.9,1.7,-1.5,-5.0,19.9,42.5,139,0.57,0.0,29409.8,0.12,10.6
2024-12-08,2.2,-0.1,0.8,-2.4,-4.5,18.7,41.8,122,2.93,11621.42,29328.04,0.34,0.0
2024-12-09,1.5,-0.1,0.6,-2.1,-4.2,14.4,32.4,84,1.1,0.0,29251.63,0.15,0.8
2024-12-10,0.6,0.1,0.3,-3.3,-4.1,15.4,33.1,47,0.9,0.0,29180.75,0.14,9.7
2024-12-11,0.2,-1.3,-0.2,-3.3,-6.1,16.3,36.0,359,0.7,0.0,29115.54,0.11,7.4
2024-12-12,-1.0,-2.5,-1.8,-5.8,-7.5,17.8,39.6,323,2.74,7239.72,29056.2,0.29,0.7
2024-12-13,-1.5,-7.3,-4.5,-7.0,-12.3,29.7,64.4,318,4.85,28055.85,29002.87,0.59,0.9
2024-12-14,-4.8,-11.1,-7.9,-9.7,-16.3,13.8,29.2,223,4.7,28060.59,28955.7,0.33,0.0
2024-12-15,1.0,-4.2,-0.9,-3.8,-9.1,18.9,42.1,255,1.53,0.0,28914.88,0.25,1.6
2024-12-16,5.9,0.6,2.6,0.3,-4.5,32.0,67.3,272,0.76,0.0,28880.54,0.33,5.6
2024-12-17,7.1,2.9,4.5,2.1,-2.1,28.8,63.7,283,0.98,0.0,28852.83,0.46,6.6
2024-12-18,3.7,0.1,1.8,-0.4,-3.9,20.0,45.0,294,2.13,13642.49,28831.86,0.46,0.0
2024-12-19,7.2,0.5,3.8,3.9,-2.7,16.8,35.3,215,1.67,8974.29,28817.37,0.36,1.3
2024-12-20,5.7,1.6,3.2,2.5,-2.3,14.8,30.2,210,3.9,25519.19,28809.22,0.36,1.0
2024-12-21,4.1,0.1,2.0,0.7,-3.1,13.2,27.7,320,3.08,15656.68,28807.38,0.27,2.6
2024-12-22,-0.1,-2.0,-1.0,-3.3,-6.1,9.9,23.4,209,2.9,19224.73,28811.78,0.27,0.0
2024-12-23,0.9,-3.2,-1.4,-2.8,-6.8,9.3,23.8,150,1.34,0.0,28822.38,0.19,0.0
2024-12-24,2.7,-0.8,0.6,-0.0,-3.5,8.6,20.5,71,1.21,0.0,28839.1,0.19,0.2
2024-12-25,0.6,-0.7,-0.1,-3.0,-4.9,13.0,31.7,2,1.76,275.2,28861.88,0.22,0.3
2024-12-26,0.9,-2.0,-0.5,-2.5,-6.2,10.8,26.3,320,0.91,0.0,28890.67,0.21,0.4
2024-12-27,0.9,0.0,0.3,-2.0,-3.2,9.5,20.2,348,0.81,0.0,28925.37,0.13,1.5
2024-12-28,1.1,-0.3,0.1,-2.1,-3.5,8.7,20.5,346,1.04,0.0,28965.91,0.14,0.0
2024-12-29,1.5,-0.3,0.2,-1.7,-3.2,8.5,19.1,232,0.99,0.0,29012.22,0.15,0.0
2024-12-30,2.2,-0.4,0.7,-1.7,-4.0,15.1,36.0,262,1.75,799.83,29064.21,0.2,0.0
2024-12-31,3.4,0.3,2.0,-0.8,-3.9,16.9,41.8,270,1.71,0.0,29121.79,0.31,0.0
2025-01-01,6.6,0.2,3.2,1.4,-4.5,20.3,46.1,244,4.59,28409.82,29184.86,0.9,0.0
2025-01-02,10.1,3.9,6.3,5.1,-1.9,21.7,48.2,245,4.72,28480.12,29253.34,1.85,0.0
2025-01-03,4.2,-2.0,1.4,0.2,-6.5,15.7,35.3,271,1.69,1743.94,29327.14,0.34,3.0
2025-01-04,-0.2,-3.0,-1.3,-5.6,-8.8,24.3,55.1,263,3.2,18000.0,29406.15,0.74,1.0
2025-01-05,-0.9,-6.1,-3.4,-5.7,-10.7,18.0,41.0,238,4.73,27049.38,29490.27,0.62,0.0
2025-01-06,1.7,-4.4,-1.3,-2.4,-9.0,17.9,41.0,169,1.19,0.0,29579.41,0.34,0.6
2025-01-07,9.4,1.5,4.4,5.8,-2.4,14.8,36.0,205,4.24,23949.31,29673.57,0.62,0.0
2025-01-08,7.1,3.2,4.8,4.9,-0.8,14.5,29.9,206,2.75,11721.52,29773.8,0.42,4.6
2025-01-09,5.1,0.9,3.1,0.7,-2.0,22.0,47.2,203,2.28,3759.44,29880.17,0.34,0.5
2025-01-10,7.6,3.2,5.0,4.9,-0.6,20.4,41.4,180,1.78,7073.05,29992.4,0.17,3.0
2025-01-11,2.0,-2.5,0.3,-2.4,-6.8,17.4,46.8,265,3.17,15356.54,30110.23,0.35,6.0
2025-01-12,0.4,-5.2,-2.5,-3.3,-8.5,10.8,23.0,194,3.68,14285.63,30233.41,0.32,0.0
2025-01-13,0.1,-6.4,-2.6,-4.1,-10.1,11.9,28.4,322,3.11,8678.56,30361.67,0.29,0.0
2025-01-14,-0.1,-4.6,-2.0,-5.0,-9.1,19.2,42.8,258,4.33,21985.97,30494.75,0.47,0.0
2025-01-15,2.0,-0.6,0.4,-1.5,-5.5,15.0,34.2,266,2.78,5197.33,30632.4,0.51,0.0
2025-01-16,2.5,-0.1,0.8,-1.1,-3.6,16.7,36.7,293,2.33,0.0,30774.36,0.26,0.0
2025-01-17,2.2,0.9,1.5,-2.0,-3.8,16.8,37.1,297,1.27,0.0,30920.39,0.2,0.9
2025-01-18,4.9,1.3,2.4,0.6,-2.8,22.9,52.2,301,3.0,3600.0,31070.25,0.33,0.0
2025-01-19,4.8,0.6,2.2,0.8,-3.8,20.2,46.1,320,4.79,21775.26,31223.69,0.55,0.0
2025-01-20,2.0,-0.4,0.8,-1.5,-4.6,17.3,39.6,314,1.88,196.01,31380.48,0.22,0.1
2025-01-21,1.0,-0.6,0.2,-1.2,-4.9,12.4,29.5,148,1.92,0.0,31540.38,0.23,0.0
2025-01-22,1.9,-0.9,0.1,-1.5,-5.4,13.2,31.3,143,1.2,0.0,31703.17,0.2,2.3
2025-01-23,1.1,-0.1,0.4,-2.4,-3.6,12.9,27.0,140,1.28,0.0,31868.64,0.18,1.7
2025-01-24,4.2,-0.2,1.4,1.1,-3.6,8.4,19.4,156,2.84,4120.81,32036.54,0.33,0.1
2025-01-25,5.1,1.1,2.5,1.5,-2.7,13.1,31.7,197,2.46,1611.81,32206.7,0.31,0.0
2025-01-26,8.6,1.6,5.4,4.7,-2.2,19.0,48.2,189,2.39,1221.8,32378.88,0.39,0.0
2025-01-27,8.1,4.0,5.6,5.2,0.3,16.0,36.4,192,4.43,17863.32,32553.09,0.47,0.0
2025-01-28,7.8,4.9,6.0,4.4,1.8,15.6,36.7,168,2.73,3029.24,32731.08,0.36,0.0
2025-01-29,8.6,5.6,6.6,6.3,2.3,16.1,40.3,179,2.17,0.0,32913.1,0.33,0.4
2025-01-30,10.9,2.3,5.9,9.3,-0.9,12.3,24.5,221,6.42,28581.72,33098.86,0.7,0.0
2025-01-31,6.8,3.1,5.2,3.6,0.3,14.2,35.6,163,1.91,0.0,33288.09,0.31,0.6
2025-02-01,6.3,2.0,4.0,3.7,-2.4,14.9,39.2,276,4.84,17361.57,33480.52,0.69,0.0
2025-02-02,1.9,-0.3,0.9,-2.1,-4.3,14.6,34.2,276,2.68,4235.52,33675.88,0.51,0.8
2025-02-03,0.8,-1.4,-0.4,-3.7,-5.5,14.2,32.4,278,3.46,4093.39,33873.9,0.53,1.1
2025-02-04,0.8,-2.4,-0.9,-3.7,-6.2,14.4,34.2,323,5.05,15254.53,34074.35,0.52,0.8
2025-02-05,-0.2,-4.0,-2.0,-5.9,-7.5,17.9,46.4,351,4.36,11434.06,34276.97,0.55,0.3
2025-02-06,-0.2,-2.2,-1.2,-4.2,-6.4,13.5,30.6,36,3.5,5965.99,34481.52,0.49,0.7
2025-02-07,-1.6,-5.2,-3.3,-6.2,-10.3,14.2,33.8,47,3.49,246.33,34687.78,0.42,0.0
2025-02-08,-4.4,-5.9,-5.2,-8.8,-10.5,12.8,31.7,78,3.96,803.64,34895.51,0.38,0.0
2025-02-09,-5.3,-7.2,-6.4,-9.4,-11.4,7.4,19.8,69,4.8,4610.6,35104.5,0.34,0.0
2025-02-10,-4.6,-8.6,-6.6,-8.8,-13.0,8.6,23.0,31,5.23,10128.47,35314.52,0.43,0.0
2025-02-11,-4.0,-7.3,-5.8,-8.4,-11.8,9.7,24.8,57,5.45,16540.87,35525.38,0.54,0.0
2025-02-12,-5.0,-9.7,-7.3,-8.6,-13.7,6.9,18.7,39,6.12,12653.09,35736.86,0.44,0.0
2025-02-13,-0.2,-10.3,-5.5,-4.1,-14.2,9.0,17.3,164,9.46,34892.86,35948.77,0.77,0.0
2025-02-14,2.6,-6.6,-2.3,-1.2,-11.0,11.3,24.5,212,3.41,6746.0,36160.9,0.48,3.1
2025-02-15,-1.7,-7.1,-5.3,-5.9,-12.6,18.8,45.7,322,5.75,11504.91,36373.07,0.58,0.8
2025-02-16,-5.1,-10.0,-7.7,-9.6,-14.5,11.1,27.0,291,9.79,26217.51,36585.29,0.63,0.2
2025-02-17,-4.9,-12.1,-8.6,-9.5,-17.1,11.5,24.1,274,10.74,35332.08,36799.39,0.6,0.6
2025-02-18,-3.5,-12.6,-9.1,-7.9,-18.0,11.9,22.7,252,10.9,35445.65,37015.73,0.69,0.0
2025-02-19,-1.7,-10.7,-6.7,-6.2,-15.9,13.4,28.4,265,10.9,33913.89,37234.08,0.75,0.2
2025-02-20,-4.2,-10.1,-6.1,-8.5,-14.3,13.8,32.0,359,8.05,20228.37,37454.23,0.54,0.2
2025-02-21,-4.8,-10.9,-7.3,-8.9,-14.8,7.7,19.1,46,9.57,29165.86,37676.0,0.62,0.0
2025-02-22,-5.1,-15.4,-10.7,-9.2,-19.4,5.9,14.8,134,12.02,35998.13,37899.19,0.69,0.0
2025-02-23,-0.8,-13.1,-7.9,-4.1,-17.6,8.7,16.9,256,12.03,36402.6,38123.6,0.85,0.0
2025-02-24,0.7,-13.1,-6.8,-3.0,-17.3,5.8,11.9,314,12.42,36347.71,38349.05,1.02,0.0
2025-02-25,-0.2,-12.4,-6.6,-3.4,-16.5,6.0,11.5,27,12.47,36667.11,38575.37,0.95,0.0
2025-02-26,3.8,-9.4,-3.5,-0.0,-13.7,10.3,21.6,151,12.6,36985.04,38802.37,1.29,0.0
2025-02-27,4.6,-4.9,-0.7,0.4,-9.5,13.0,34.2,170,11.37,35887.47,39029.88,1.23,0.0
2025-02-28,4.8,-2.7,0.7,0.3,-7.2,16.0,37.4,154,7.13,15584.27,39257.72,1.09,0.0
2025-03-01,0.8,-0.8,-0.0,-3.1,-5.1,11.8,29.5,176,2.57,0.0,39485.73,0.55,2.0
2025-03-02,5.9,-1.4,1.3,2.7,-4.8,11.7,24.1,239,7.73,21798.64,39713.75,0.86,0.1
2025-03-03,4.2,-0.4,2.0,0.2,-4.5,19.7,49.0,274,4.8,1981.1,39941.6,0.69,0.1
2025-03-04,8.6,2.9,5.3,3.7,-1.4,23.0,55.1,275,8.2,22202.35,40169.14,1.46,0.0
2025-03-05,10.8,4.8,7.6,5.9,-0.0,22.8,52.6,282,8.82,21611.15,40396.18,2.18,0.0
2025-03-06,17.2,7.2,10.8,12.2,1.3,21.8,48.6,277,13.71,38602.13,40622.59,3.7,0.0
2025-03-07,17.9,4.8,10.3,15.1,0.7,15.5,32.8,268,13.8,39003.03,40848.2,2.55,0.0
2025-03-08,16.9,1.3,9.0,14.9,-1.4,9.0,17.3,243,13.55,37745.66,41073.03,1.95,0.0
2025-03-09,17.5,2.7,9.2,14.2,-0.5,11.3,21.6,174,14.43,39436.66,41298.77,2.32,0.0
2025-03-10,15.6,4.1,8.9,11.9,0.5,15.1,36.4,175,11.84,35144.52,41525.73,2.12,0.0
2025-03-11,19.2,5.7,11.3,14.8,2.3,20.9,48.6,205,13.28,36351.79,41753.8,2.57,0.0
2025-03-12,14.1,7.8,10.6,12.0,5.1,22.0,53.3,228,8.44,17302.57,41982.81,1.41,1.5
2025-03-13,15.9,7.4,11.1,13.5,4.3,21.6,45.0,166,7.79,18000.0,42212.62,1.44,3.7
2025-03-14,14.8,8.8,11.9,11.4,6.4,19.8,47.5,247,14.04,39941.08,42443.09,2.48,0.0
2025-03-15,10.8,1.1,5.7,7.7,-2.9,17.0,40.7,14,6.46,14400.0,42674.08,0.94,7.3
2025-03-16,5.4,0.3,2.3,1.5,-3.7,12.5,33.5,359,12.36,29461.39,42905.45,1.32,0.3
2025-03-17,6.2,-2.2,0.7,1.6,-7.4,20.5,47.9,319,9.95,24260.08,43137.06,1.25,0.9
2025-03-18,3.6,-3.5,-0.2,-2.0,-9.2,20.3,49.7,329,16.53,40507.29,43368.77,2.08,0.0
2025-03-19,7.6,-0.7,2.8,4.0,-4.7,14.5,33.5,287,6.47,10215.45,43600.44,0.98,1.0
2025-03-20,11.3,0.2,5.2,9.0,-3.9,12.7,25.9,284,16.69,42851.28,43831.93,2.08,0.0
2025-03-21,13.7,1.2,7.0,9.8,-2.7,10.1,27.4,252,17.26,42985.19,44063.1,2.46,0.0
2025-03-22,14.5,0.6,7.5,11.1,-2.3,11.8,23.8,72,15.94,43118.82,44293.82,2.43,0.0
2025-03-23,12.2,4.4,8.0,7.4,1.1,22.4,53.3,155,14.41,31866.02,44523.95,2.51,0.3
2025-03-24,11.1,5.1,7.9,6.6,0.4,29.5,68.0,157,6.6,4556.58,44753.33,1.67,4.3
2025-03-25,12.6,6.7,9.1,10.6,3.4,14.5,33.8,242,6.35,1009.52,44981.84,1.15,10.9
2025-03-26,9.9,4.2,6.7,7.6,1.1,11.1,25.9,290,15.18,34188.82,45209.32,2.0,0.0
2025-03-27,14.1,2.6,8.1,11.3,-0.7,10.1,22.3,235,14.51,33235.27,45435.63,2.18,0.0
2025-03-28,12.0,4.8,8.4,9.3,2.3,11.0,25.6,358,15.43,43200.0,45660.78,2.12,0.0
2025-03-29,14.6,3.7,8.7,11.6,0.4,16.3,39.2,68,18.76,43200.0,45886.33,2.76,0.0
2025-03-30,14.4,4.8,8.9,10.8,1.9,15.8,39.6,84,14.32,30855.44,46112.6,2.18,1.4
2025-03-31,12.8,7.9,9.7,11.2,6.1,10.3,22.3,51,3.99,0.0,46339.46,0.77,1.3
2025-04-01,9.5,7.8,8.8,7.6,5.6,14.4,36.0,326,3.07,0.0,46566.78,0.5,14.9
2025-04-02,9.7,7.2,8.3,7.5,4.4,20.3,43.2,8,2.33,0.0,46794.42,0.41,10.9
2025-04-03,15.4,5.8,10.4,12.5,2.9,15.4,36.0,19,19.17,43435.55,47022.27,2.82,0.3
2025-04-04,19.2,6.1,12.6,17.0,3.3,12.1,30.6,282,18.27,43389.07,47250.16,3.24,0.0
2025-04-05,14.1,4.4,9.6,11.0,0.4,15.9,42.1,292,10.91,21784.57,47477.99,2.0,1.2
2025-04-06,6.9,0.3,3.1,3.0,-4.2,14.9,36.4,306,12.44,23529.64,47705.6,1.7,3.3
2025-04-07,2.0,-2.5,-0.3,-3.5,-7.2,21.4,52.2,279,15.04,33670.93,47932.86,1.52,1.1
2025-04-08,4.3,-3.0,-0.0,-1.1,-7.6,19.5,48.2,306,16.32,38973.86,48159.62,1.88,0.4
2025-04-09,4.1,-3.2,0.6,1.2,-7.2,11.7,29.2,279,17.31,39138.99,48385.75,1.99,0.2
2025-04-10,1.5,-2.0,0.2,-2.3,-6.9,20.1,48.6,302,7.92,2662.19,48611.08,1.01,5.4
2025-04-11,5.4,-3.8,0.8,1.7,-8.5,13.0,28.8,339,22.37,44871.0,48835.47,2.27,0.0
2025-04-12,9.4,-0.7,4.7,6.6,-4.8,8.8,18.4,286,14.46,30457.83,49058.77,1.93,0.0
2025-04-13,14.4,1.6,8.0,11.5,-1.7,11.3,24.1,230,20.99,47476.98,49280.81,2.9,0.0
2025-04-14,16.5,5.6,10.9,12.5,1.8,18.3,46.1,186,21.84,46201.46,49501.43,3.75,0.0
2025-04-15,17.4,5.8,11.4,12.9,2.0,17.5,43.6,171,18.05,31000.36,49720.48,3.66,0.0
2025-04-16,15.1,9.8,12.1,11.7,6.6,18.5,41.4,159,5.46,1280.03,49937.77,2.0,1.6
2025-04-17,23.0,10.6,16.1,19.7,7.4,17.5,44.6,173,21.11,49501.75,50153.29,4.45,0.0
2025-04-18,23.6,11.2,17.1,20.0,8.5,14.6,39.2,169,22.56,49715.11,50368.57,4.77,0.0
2025-04-19,22.7,11.9,17.3,19.0,9.3,12.7,34.9,149,20.97,47276.55,50583.9,4.61,0.0
2025-04-20,24.3,10.9,18.0,21.5,7.6,9.6,27.0,142,23.62,50118.2,50799.15,4.82,0.0
2025-04-21,25.2,11.1,18.6,23.2,8.3,11.8,27.4,145,23.46,50212.77,51014.17,4.85,0.0
2025-04-22,25.1,12.6,19.2,22.8,10.0,10.8,30.6,141,23.85,50307.4,51228.8,5.13,0.0
2025-04-23,26.2,13.2,20.7,24.1,10.7,13.1,28.8,175,23.74,50400.0,51442.89,5.4,0.0
2025-04-24,26.0,13.8,20.1,24.8,11.7,12.9,33.5,298,22.36,48223.64,51656.29,4.94,0.0
2025-04-25,24.5,13.4,18.8,24.0,12.1,17.1,44.6,343,22.69,48420.28,51868.81,4.56,0.1
2025-04-26,14.9,8.1,11.4,12.5,4.1,19.3,50.8,360,19.57,39437.95,52080.31,3.47,2.6
2025-04-27,12.2,2.8,7.6,5.8,-1.6,21.3,55.1,340,23.16,50400.0,52290.61,3.65,0.0
2025-04-28,16.4,2.6,10.0,12.6,-1.7,10.7,27.7,235,24.67,49829.16,52499.53,4.12,0.0
2025-04-29,20.6,7.6,14.3,15.5,3.6,19.2,47.5,258,21.89,43450.11,52706.89,4.79,0.0
2025-04-30,20.0,9.9,15.5,16.1,6.8,14.4,38.2,305,19.65,44438.8,52912.49,4.32,0.0
2025-05-01,18.9,10.4,14.2,14.4,6.6,23.7,59.4,300,23.19,50400.0,53116.15,4.9,0.0
2025-05-02,16.8,5.1,11.2,13.7,2.0,10.8,27.0,344,26.49,50400.0,53317.67,4.01,0.0
2025-05-03,24.8,8.4,16.4,22.6,3.9,20.9,56.2,221,22.42,49001.92,53516.84,5.21,3.5
2025-05-04,26.4,14.4,19.8,23.6,12.5,20.9,61.6,216,19.46,43172.09,53713.46,4.86,8.2
2025-05-05,17.2,11.9,14.2,15.7,9.6,11.6,25.2,337,9.13,6678.97,53907.3,1.83,2.2
2025-05-06,13.2,7.1,10.2,11.0,3.9,12.8,29.2,31,11.19,8740.44,54098.16,2.06,5.7
2025-05-07,15.4,8.4,11.0,13.0,6.6,16.4,37.4,358,13.12,19646.34,54285.95,2.26,3.4
2025-05-08,12.1,5.7,9.4,8.9,2.4,14.7,33.1,337,18.59,35527.48,54472.1,2.87,0.0
2025-05-09,10.6,6.2,8.1,6.4,3.2,13.1,34.9,13,9.87,1273.29,54656.89,2.03,1.3
2025-05-10,11.9,5.0,7.9,8.2,1.5,13.0,32.4,294,16.89,29809.37,54840.14,2.69,2.7
2025-05-11,12.4,4.3,8.7,9.5,2.3,9.8,28.8,349,22.1,46036.77,55021.69,3.0,2.0
2025-05-12,13.8,5.3,9.7,11.4,2.6,13.4,33.5,338,24.67,50673.92,55201.36,3.61,0.2
2025-05-13,14.2,5.6,10.3,11.6,2.8,13.8,38.9,308,20.01,45859.92,55378.96,3.14,0.7
2025-05-14,17.0,5.8,11.8,13.4,2.6,13.2,32.8,266,21.73,44636.95,55554.32,3.93,0.2
2025-05-15,19.1,9.8,13.6,15.0,6.5,24.6,57.6,208,16.51,23140.73,55727.25,3.43,4.9
2025-05-16,11.8,6.6,7.8,10.5,4.4,10.1,24.5,335,3.91,0.0,55897.54,0.75,12.8
2025-05-17,12.7,6.6,10.2,11.7,4.5,10.1,29.2,122,5.6,18.08,56065.01,0.98,4.4
2025-05-18,17.1,8.7,12.3,14.8,6.6,14.9,40.0,270,18.01,33728.33,56229.44,2.99,2.0
2025-05-19,17.2,8.6,12.6,16.0,6.9,8.9,24.1,264,18.71,34344.43,56390.62,2.96,0.4
2025-05-20,17.0,8.4,12.7,13.8,6.4,18.8,45.4,297,19.05,43084.03,56548.36,3.09,2.3
2025-05-21,22.9,10.4,16.8,20.5,7.8,15.0,39.2,266,27.0,54272.74,56702.42,5.12,0.0
2025-05-22,24.0,12.8,18.9,20.9,11.2,18.0,50.0,191,24.42,52850.14,56852.59,5.4,0.0
2025-05-23,24.8,14.8,19.8,22.7,12.0,19.9,54.0,161,24.4,51431.86,56998.64,5.62,0.0
2025-05-24,23.2,15.8,18.4,21.0,14.7,17.9,49.7,148,15.21,31037.96,57140.34,3.24,6.9
2025-05-25,24.9,13.6,17.4,23.5,13.0,12.9,35.6,31,9.03,1464.45,57277.45,1.91,5.8
2025-05-26,19.4,15.2,16.7,19.6,15.5,16.6,41.0,140,6.59,940.22,57409.75,1.24,22.4
2025-05-27,21.6,15.1,17.8,21.2,15.0,15.6,39.2,96,13.95,17209.41,57537.11,2.71,6.3
2025-05-28,19.5,15.1,16.7,20.3,15.2,14.8,37.1,125,12.55,14998.41,57660.54,2.14,17.2
2025-05-29,19.1,13.4,16.3,18.3,13.2,12.7,32.8,166,20.53,48423.22,57780.25,3.23,1.8
2025-05-30,21.0,13.1,16.9,21.5,12.7,15.2,36.7,280,21.41,55077.9,57896.07,3.61,0.8
2025-05-31,23.4,12.6,17.8,21.9,11.5,13.4,34.9,309,28.04,54724.98,58007.88,5.13,0.0
2025-06-01,23.6,14.4,19.1,22.4,14.0,12.3,32.4,312,24.92,57244.51,58115.55,4.6,0.1
2025-06-02,26.1,14.4,20.5,26.1,14.0,12.9,34.6,209,25.2,50557.44,58218.95,4.95,0.1
2025-06-03,29.1,17.3,22.1,30.3,18.6,14.5,45.7,237,25.04,44472.91,58317.9,5.04,14.4
2025-06-04,23.3,15.6,19.6,22.3,15.4,16.6,37.8,319,22.78,55989.61,58412.31,4.22,0.8
2025-06-05,27.0,14.9,21.4,25.8,14.1,16.1,41.0,176,27.99,54426.46,58502.03,5.81,0.0
2025-06-06,30.4,20.2,25.3,32.8,20.8,15.3,47.5,210,25.47,57524.77,58586.91,5.91,1.0
2025-06-07,32.0,20.4,26.6,33.3,22.1,11.6,33.1,224,26.64,55683.96,58666.81,6.05,0.0
2025-06-08,33.0,22.3,27.3,33.5,22.5,17.4,46.4,205,26.81,57600.0,58741.63,6.74,0.4
2025-06-09,25.1,18.0,22.4,27.1,15.8,18.3,47.9,273,26.69,56181.87,58811.2,6.02,0.0
2025-06-10,21.2,12.6,17.6,18.5,11.0,14.8,40.0,298,25.49,57600.0,58875.39,5.05,0.1
2025-06-11,21.5,12.5,17.5,19.0,10.8,13.4,34.9,164,17.73,30215.32,58934.11,3.85,7.1
2025-06-12,19.0,13.1,15.5,16.3,10.9,23.8,61.9,290,20.06,35546.19,58987.18,3.7,3.0
2025-06-13,19.6,11.2,14.8,17.3,8.4,23.9,56.2,308,15.22,31822.82,59034.5,2.82,11.2
2025-06-14,20.9,12.9,16.5,19.1,11.3,20.5,50.8,329,19.15,40741.99,59075.96,3.73,11.7
2025-06-15,22.8,14.8,18.8,20.0,13.0,20.7,54.4,343,26.57,54662.37,59111.42,5.37,0.6
2025-06-16,25.6,13.8,20.6,24.1,11.9,18.0,46.8,344,27.0,54000.0,59140.8,5.66,0.0
2025-06-17,23.6,16.1,20.4,22.6,15.3,20.2,50.4,299,17.55,36989.36,59164.3,4.24,0.9
2025-06-18,25.6,15.2,20.7,23.5,13.6,20.6,52.6,296,26.85,55519.93,59181.97,6.08,0.0
2025-06-19,23.1,18.0,20.4,19.9,15.4,20.6,52.6,291,24.03,45631.59,59193.85,5.79,0.1
2025-06-20,19.2,12.7,15.4,15.1,8.1,27.7,67.7,296,20.04,45290.43,59199.97,4.38,2.0
2025-06-21,19.6,12.1,15.7,16.8,10.3,21.1,51.8,319,16.83,35452.38,59200.38,3.37,3.1
2025-06-22,21.6,12.1,17.1,19.7,9.8,20.7,55.1,279,21.53,53138.64,59195.08,4.34,6.2
2025-06-23,21.3,11.6,16.6,19.6,9.1,17.4,42.5,340,22.18,54426.99,59184.13,4.18,0.0
2025-06-24,23.7,14.3,18.7,22.9,12.2,17.2,42.1,240,18.2,45069.24,59167.59,4.01,2.3
2025-06-25,25.2,14.6,20.2,23.7,12.5,20.0,51.8,262,24.38,53625.4,59145.47,5.6,0.0
2025-06-26,22.0,15.0,18.6,18.9,12.1,25.5,59.8,299,21.01,50479.92,59117.87,4.73,2.5
2025-06-27,25.0,12.9,18.7,24.3,11.3,10.9,29.9,253,21.46,38898.98,59084.81,4.34,2.4
2025-06-28,21.4,16.1,18.0,19.9,14.7,22.8,58.7,302,20.94,44340.16,59046.37,3.73,6.8
2025-06-29,23.5,14.3,19.3,23.4,12.1,17.5,43.6,309,22.04,47080.75,59002.61,4.48,0.1
